id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
46583,LERL,medium_airport,Ciudad Real International Airport,38.856479,-3.969944,,EU,ES,ES-CR,Ciudad Real,no,LERL,CQM,,http://www.aeropuertocentralcr.com/,https://en.wikipedia.org/wiki/Ciudad_Real_International_Airport,Ciudad Real Central Airport
4031,LERS,medium_airport,Reus Air Base,41.14739990234375,1.1671700477600098,233.0,EU,ES,ES-CT,Reus,yes,LERS,REU,,,https://en.wikipedia.org/wiki/Reus_Airport,
4032,LERT,medium_airport,Rota Naval Station Airport,36.645198822,-6.34946012497,86.0,EU,ES,ES-AN,Rota,no,LERT,ROZ,,,https://en.wikipedia.org/wiki/Naval_Station_Rota_Spain,
4033,LESA,medium_airport,Salamanca Airport,40.95209884643555,-5.501989841461182,2595.0,EU,ES,ES-CL,Salamanca,yes,LESA,SLM,,,https://en.wikipedia.org/wiki/Salamanca_Airport,
4037,LESO,medium_airport,San Sebastian Airport,43.35649871826172,-1.7906099557876587,16.0,EU,ES,ES-PV,Hondarribia,yes,LESO,EAS,,,https://en.wikipedia.org/wiki/San_Sebasti%C3%A1n_Airport,
4038,LEST,large_airport,Santiago de Compostela Airport,42.89630126953125,-8.415140151977539,1213.0,EU,ES,ES-GA,Santiago de Compostela,yes,LEST,SCQ,,,https://en.wikipedia.org/wiki/Santiago_de_Compostela_Airport,
4039,LESU,small_airport,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,2625.0,EU,ES,ES-CT,La Seu d'Urgell Pyrenees and Andorra,yes,LESU,LEU,,http://www10.gencat.net/ptop/AppJava/cat/aerotrans/aerodroms/aerodroms/pirineus.jsp,https://en.wikipedia.org/wiki/La_Seu_d'Urgell_Airport,"Montferrer, Castellbò"
316427,LETL,medium_airport,Teruel Airport,40.403,-1.2183,3380.0,EU,ES,ES-AR,Teruel,no,LETL,TEV,,http://www.aeropuertodeteruel.com/en/,https://en.wikipedia.org/wiki/Teruel_Airport,
4041,LETO,medium_airport,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,2026.0,EU,ES,ES-M,Madrid,no,LETO,TOJ,,,https://en.wikipedia.org/wiki/Madrid-Torrej%C3%B3n_Airport,
4042,LEVC,medium_airport,Valencia Airport,39.4893,-0.481625,240.0,EU,ES,ES-V,Valencia,yes,LEVC,VLC,,,https://en.wikipedia.org/wiki/Valencia_Airport,
4043,LEVD,medium_airport,Valladolid Airport,41.7061004639,-4.85194015503,2776.0,EU,ES,ES-CL,Valladolid,yes,LEVD,VLL,,,https://en.wikipedia.org/wiki/Valladolid_Airport,
4045,LEVT,medium_airport,Vitoria/Foronda Airport,42.8828010559082,-2.7244699001312256,1682.0,EU,ES,ES-PV,Alava,yes,LEVT,VIT,,,https://en.wikipedia.org/wiki/Vitoria_Airport,
4046,LEVX,medium_airport,Vigo Airport,42.2318000793457,-8.62677001953125,856.0,EU,ES,ES-GA,Vigo,yes,LEVX,VGO,,,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport,
4047,LEXJ,medium_airport,Santander Airport,43.42710113525391,-3.82000994682312,16.0,EU,ES,ES-S,Santander,yes,LEXJ,SDR,,,https://en.wikipedia.org/wiki/Santander_Airport,
4048,LEZG,medium_airport,Zaragoza Air Base,41.66619873046875,-1.0415500402450562,863.0,EU,ES,ES-AR,Zaragoza,yes,LEZG,ZAZ,,,https://en.wikipedia.org/wiki/Zaragoza_Airport,
4049,LEZL,medium_airport,Sevilla Airport,37.417999267578125,-5.8931097984313965,112.0,EU,ES,ES-AN,Sevilla,yes,LEZL,SVQ,,,https://en.wikipedia.org/wiki/San_Pablo_Airport,
28770,LFAB,small_airport,St Aubin Airport,49.88249969482422,1.085279941558838,344.0,EU,FR,FR-NOR,Dieppe,no,LFAB,DPE,,,,
4050,LFAC,medium_airport,Calais-Dunkerque Airport,50.962100982666016,1.954759955406189,12.0,EU,FR,FR-HDF,Calais/Dunkerque,no,LFAC,CQF,,,,Dunkirk
4054,LFAQ,small_airport,Albert-Bray Airport,49.9715003967,2.69765996933,364.0,EU,FR,FR-HDF,Albert/Bray,no,LFAQ,BYF,,,https://en.wikipedia.org/wiki/Albert_%E2%80%93_Picardie_Airport,
4055,LFAT,medium_airport,Le Touquet-Côte d'Opale Airport,50.51739883422852,1.6205899715423584,36.0,EU,FR,FR-HDF,Le Touquet-Paris-Plage,no,LFAT,LTQ,,,,
4056,LFAV,medium_airport,Valenciennes-Denain Airport,50.325802,3.46126,165.0,EU,FR,FR-HDF,Valenciennes/Denain,no,LFAV,XVS,,,,
4058,LFBA,medium_airport,Agen-La Garenne Airport,44.17470169067383,0.5905560255050659,204.0,EU,FR,FR-NAQ,Agen/La Garenne,yes,LFBA,AGF,,,https://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome,
4060,LFBD,large_airport,Bordeaux-Mérignac Airport,44.8283,-0.715556,162.0,EU,FR,FR-NAQ,Bordeaux/Mérignac,yes,LFBD,BOD,,https://www.bordeaux.aeroport.fr/,https://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport,
4061,LFBE,medium_airport,Bergerac-Roumanière Airport,44.82529830932617,0.5186110138893127,171.0,EU,FR,FR-NAQ,Bergerac/Roumanière,yes,LFBE,EGC,,,https://en.wikipedia.org/wiki/Bergerac-Roumani%C3%A8re_Airport,
4063,LFBG,medium_airport,Cognac-Châteaubernard (BA 709) Air Base,45.65829849243164,-0.3174999952316284,102.0,EU,FR,FR-NAQ,Cognac/Châteaubernard,no,LFBG,CNG,,,,
4064,LFBH,medium_airport,La Rochelle-Île de Ré Airport,46.17919921875,-1.1952799558639526,74.0,EU,FR,FR-NAQ,La Rochelle/Île de Ré,yes,LFBH,LRH,,,https://en.wikipedia.org/wiki/La_Rochelle_-_%C3%8Ele_de_R%C3%A9_Airport,Laleu Airport
4065,LFBI,medium_airport,Poitiers-Biard Airport,46.58769989013672,0.3066659867763519,423.0,EU,FR,FR-NAQ,Poitiers/Biard,yes,LFBI,PIS,,,https://en.wikipedia.org/wiki/Poitiers_-_Biard_Airport,
4066,LFBK,medium_airport,Montluçon-Guéret Airport,46.222599029541016,2.363960027694702,1497.0,EU,FR,FR-NAQ,Montluçon/Guéret,no,LFBK,MCU,,,,
4067,LFBL,medium_airport,Limoges Airport,45.86280059814453,1.1794400215148926,1300.0,EU,FR,FR-NAQ,Limoges/Bellegarde,yes,LFBL,LIG,,,https://en.wikipedia.org/wiki/Limoges_-_Bellegarde_Airport,
4069,LFBN,medium_airport,Niort-Souché Airport,46.313477,-0.394529,203.0,EU,FR,FR-NAQ,Niort/Souché,no,LFBN,NIT,,,,
4070,LFBO,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499.0,EU,FR,FR-OCC,Toulouse/Blagnac,yes,LFBO,TLS,,http://www.toulouse.aeroport.fr/,https://en.wikipedia.org/wiki/Toulouse_Blagnac_International_Airport,
4071,LFBP,medium_airport,Pau Pyrénées Airport,43.380001068115234,-0.4186109900474548,616.0,EU,FR,FR-NAQ,Pau/Pyrénées (Uzein),yes,LFBP,PUF,,,https://en.wikipedia.org/wiki/Pau_Pyr%C3%A9n%C3%A9es_Airport,
4073,LFBT,medium_airport,Tarbes-Lourdes-Pyrénées Airport,43.1786994934082,-0.0064389999024569,1260.0,EU,FR,FR-OCC,Tarbes/Lourdes/Pyrénées,yes,LFBT,LDE,,,https://en.wikipedia.org/wiki/Tarbes-Lourdes-Pyr%C3%A9n%C3%A9es_Airport,
4074,LFBU,medium_airport,Angoulême-Brie-Champniers Airport,45.729198,0.221456,436.0,EU,FR,FR-NAQ,Angoulême/Brie/Champniers,no,LFBU,ANG,,,https://en.wikipedia.org/wiki/Angoul%C3%AAme_-_Brie_-_Champniers_Airport,
4076,LFBX,medium_airport,Périgueux-Bassillac Airport,45.19810104370117,0.815555989742279,328.0,EU,FR,FR-NAQ,Périgueux/Bassillac,no,LFBX,PGX,,,,
28787,LFBY,small_airport,Dax Seyresse Airport,43.68920135498047,-1.0688899755477903,106.0,EU,FR,FR-NAQ,Perigueux,no,LFBY,XDA,,,,
4077,LFBZ,medium_airport,Biarritz-Anglet-Bayonne Airport,43.4683333,-1.5311111,245.0,EU,FR,FR-NAQ,Biarritz/Anglet/Bayonne,yes,LFBZ,BIQ,,,https://en.wikipedia.org/wiki/Biarritz_-_Anglet_-_Bayonne_Airport,
4078,LFCC,medium_airport,Aérodrome de Cahors-Lalbenque,44.351398,1.47528,912.0,EU,FR,FR-OCC,Cahors/Lalbenque,no,LFCC,ZAO,,,,
4081,LFCI,medium_airport,Albi-Le Séquestre Airport,43.91389846801758,2.1130599975585938,564.0,EU,FR,FR-OCC,Albi/Le Séquestre,no,LFCI,LBI,,,,
4082,LFCK,medium_airport,Castres-Mazamet Airport,43.55630111694336,2.289180040359497,788.0,EU,FR,FR-OCC,Castres/Mazamet,yes,LFCK,DCM,,,https://en.wikipedia.org/wiki/Castres-Mazamet_Airport,
4086,LFCR,medium_airport,Rodez-Marcillac Airport,44.407901763916016,2.4826700687408447,1910.0,EU,FR,FR-OCC,Rodez/Marcillac,yes,LFCR,RDZ,,,https://en.wikipedia.org/wiki/Rodez-Marcillac_Airport,
4089,LFCY,medium_airport,Royan-Médis Airport,45.62810134887695,-0.9725000262260436,72.0,EU,FR,FR-NAQ,Royan/Médis,no,LFCY,RYN,,,,
4097,LFDN,medium_airport,Rochefort-Saint-Agnant (BA 721) Airport,45.88779830932617,-0.9830560088157654,60.0,EU,FR,FR-NAQ,Rochefort/Saint-Agnant,no,LFDN,RCO,,,,
4101,LFEY,medium_airport,Île d'Yeu Airport,46.71860122680664,-2.3911099433898926,79.0,EU,FR,FR-PDL,Île d'Yeu,yes,LFEY,IDY,,,https://en.wikipedia.org/wiki/%C3%8Ele_d'Yeu_Aerodrome,
4104,LFGA,medium_airport,Colmar-Houssen Airport,48.109901428222656,7.359010219573975,628.0,EU,FR,FR-GES,Colmar/Houssen,no,LFGA,CMR,,,,
4107,LFGJ,medium_airport,Dole-Tavaux Airport,47.042686,5.435063,645.0,EU,FR,FR-BFC,Dole/Tavaux,yes,LFGJ,DLE,,https://www.aeroportdolejura.com/,https://en.wikipedia.org/wiki/Dole%E2%80%93Jura_Airport,Dole–Jura
28887,LFHM,small_airport,Megève Altiport,45.823005,6.649406,4823.0,EU,FR,FR-ARA,Megève,no,LFHM,MVV,,,https://en.wikipedia.org/wiki/Meg%C3%A8ve_Altiport,
4110,LFHO,medium_airport,Aubenas-Ardèche Méridional Airport,44.544203,4.372192,923.0,EU,FR,FR-ARA,Aubenas/Ardèche Méridional,no,LFHO,OBS,,,https://en.wikipedia.org/w/index.php?title=Aubenas_-_Ard%C3%A8che_M%C3%A9ridional_Aerodrome&redirect=no,
4111,LFHP,medium_airport,Le Puy-Loudes Airport,45.0806999206543,3.762890100479126,2731.0,EU,FR,FR-ARA,Le Puy/Loudes,yes,LFHP,LPY,,,https://en.wikipedia.org/wiki/Le_Puy_-_Loudes_Airport,
28891,LFHU,small_airport,Altiport L'Alpe d'Huez - Henri GIRAUD,45.088299,6.08472,6102.0,EU,FR,FR-ARA,L'Alpe d'Huez,no,LFHU,AHZ,,,https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Huez,
4120,LFJL,medium_airport,Metz-Nancy-Lorraine Airport,48.9821014404,6.25131988525,870.0,EU,FR,FR-GES,Metz / Nancy,yes,LFJL,ETZ,,,https://en.wikipedia.org/wiki/Metz-Nancy-Lorraine_Airport,
4121,LFJR,medium_airport,Angers-Loire Airport,47.560299,-0.312222,194.0,EU,FR,FR-PDL,Angers/Marcé,yes,LFJR,ANE,,,https://en.wikipedia.org/wiki/Angers_–_Loire_Airport,
4123,LFKB,medium_airport,Bastia-Poretta Airport,42.55270004272461,9.48373031616211,26.0,EU,FR,FR-COR,Bastia/Poretta,yes,LFKB,BIA,,,https://en.wikipedia.org/wiki/Bastia_-_Poretta_Airport,
4124,LFKC,medium_airport,Calvi-Sainte-Catherine Airport,42.5244444,8.7930556,209.0,EU,FR,FR-COR,Calvi/Sainte-Catherine,yes,LFKC,CLY,,,https://en.wikipedia.org/wiki/Calvi_-_Sainte-Catherine_Airport,
4125,LFKF,medium_airport,Figari Sud-Corse Airport,41.500599,9.09778,85.0,EU,FR,FR-COR,Figari Sud-Corse,yes,LFKF,FSC,,,https://en.wikipedia.org/wiki/Figari_Sud-Corse_Airport,
4126,LFKJ,medium_airport,Ajaccio-Napoléon Bonaparte Airport,41.92359924316406,8.8029203414917,18.0,EU,FR,FR-COR,Ajaccio/Napoléon Bonaparte,yes,LFKJ,AJA,,,https://en.wikipedia.org/wiki/Ajaccio_-_Campo_dell'Oro_Airport,
4127,LFKO,small_airport,Propriano Airport,41.66059875488281,8.889749526977539,13.0,EU,FR,FR-COR,Propriano,no,LFKO,PRP,,,,
4128,LFKS,medium_airport,Solenzara (BA 126) Air Base,41.92440032958984,9.406000137329102,28.0,EU,FR,FR-COR,Solenzara,no,LFKS,SOZ,,,,
28924,LFKX,small_airport,Méribel Altiport,45.407003,6.577942,5636.0,EU,FR,FR-ARA,,no,LFKX,MFX,,,,
4130,LFLA,medium_airport,Auxerre-Branches Airport,47.85020065307617,3.497109889984131,523.0,EU,FR,FR-BFC,Auxerre/Branches,no,LFLA,AUF,,,,
4131,LFLB,medium_airport,Chambéry-Savoie Airport,45.63809967041016,5.880229949951172,779.0,EU,FR,FR-ARA,Chambéry/Aix-les-Bains,yes,LFLB,CMF,,,https://en.wikipedia.org/wiki/Chamb%C3%A9ry_Airport,
4132,LFLC,medium_airport,Clermont-Ferrand Auvergne Airport,45.7867012024,3.1691699028,1090.0,EU,FR,FR-ARA,Clermont-Ferrand/Auvergne,yes,LFLC,CFE,,,https://en.wikipedia.org/wiki/Clermont-Ferrand_Auvergne_Airport,
4133,LFLD,medium_airport,Bourges Airport,47.058101654052734,2.3702800273895264,529.0,EU,FR,FR-CVL,Bourges,no,LFLD,BOU,,,,
4136,LFLI,medium_airport,Annemasse Airport,46.1920013428,6.268390178680001,1620.0,EU,FR,FR-ARA,Annemasse,no,LFLI,QNJ,,http://www.caa.asso.fr/,,
28488,LFLJ,small_airport,Courchevel Airport,45.396702,6.63472,6583.0,EU,FR,FR-ARA,Courchevel,no,LFLJ,CVF,,,,
4137,LFLL,large_airport,Lyon Saint-Exupéry Airport,45.725556,5.081111,821.0,EU,FR,FR-ARA,Lyon,yes,LFLL,LYS,,https://www.lyonaeroports.com/,https://en.wikipedia.org/wiki/Saint-Exup%C3%A9ry_International_Airport,
4139,LFLN,medium_airport,Saint-Yan Airport,46.41249847412109,4.0132598876953125,796.0,EU,FR,FR-BFC,Saint-Yan,no,LFLN,SYT,,,,
4140,LFLO,medium_airport,Roanne-Renaison Airport,46.05830001831055,4.001389980316162,1106.0,EU,FR,FR-ARA,Roanne/Renaison,no,LFLO,RNE,,,,
4141,LFLP,medium_airport,Annecy-Haute-Savoie-Mont Blanc Airport,45.9308333,6.1063889,1521.0,EU,FR,FR-ARA,Annecy/Meythet,yes,LFLP,NCY,,,https://en.wikipedia.org/wiki/Annecy_-_Haute-Savoie_-_Mont_Blanc_Airport,
4142,LFLS,medium_airport,Grenoble-Isère Airport,45.3629,5.32937,1302.0,EU,FR,FR-U-A,Saint-Étienne-de-Saint-Geoirs,yes,LFLS,GNB,,,https://en.wikipedia.org/wiki/Grenoble-Is%C3%A8re_Airport,
4144,LFLU,medium_airport,Valence-Chabeuil Airport,44.9216,4.9699,525.0,EU,FR,FR-ARA,Valence/Chabeuil,no,LFLU,VAF,,http://www.valenceaeroport.fr,https://en.wikipedia.org/wiki/Valence-Chabeuil_Airport,
4145,LFLV,medium_airport,Vichy-Charmeil Airport,46.169700622558594,3.4037399291992188,817.0,EU,FR,FR-ARA,Vichy/Charmeil,no,LFLV,VHY,,,,
4146,LFLW,medium_airport,Aurillac Airport,44.89139938354492,2.4219400882720947,2096.0,EU,FR,FR-ARA,Aurillac,yes,LFLW,AUR,,,https://en.wikipedia.org/wiki/Aurillac_Airport,
4147,LFLX,medium_airport,"Châteauroux-Déols ""Marcel Dassault"" Airport",46.860278,1.721111,529.0,EU,FR,FR-CVL,Châteauroux/Déols,no,LFLX,CHR,,,https://en.wikipedia.org/wiki/Ch%C3%A2teauroux-D%C3%A9ols_%22Marcel_Dassault%22_Airport,
4148,LFLY,medium_airport,Lyon-Bron Airport,45.72719955444336,4.944270133972168,659.0,EU,FR,FR-ARA,Lyon/Bron,no,LFLY,LYN,,,,
4151,LFMD,medium_airport,Cannes-Mandelieu Airport,43.542,6.95348,13.0,EU,FR,FR-PAC,Cannes,yes,LFMD,CEQ,,https://www.cannes.aeroport.fr/,https://en.wikipedia.org/wiki/Cannes_%E2%80%93_Mandelieu_Airport,
4152,LFMH,medium_airport,Saint-Étienne-Bouthéon Airport,45.54059982299805,4.296390056610107,1325.0,EU,FR,FR-ARA,Saint-Étienne/Bouthéon,yes,LFMH,EBU,,,https://en.wikipedia.org/wiki/Saint-%C3%89tienne_-_Bouth%C3%A9on_Airport,
4154,LFMK,medium_airport,Carcassonne Airport,43.21599960327149,2.3063199520111084,433.0,EU,FR,FR-OCC,Carcassonne/Salvaza,yes,LFMK,CCF,,,https://en.wikipedia.org/wiki/Carcassonne_Salvaza_Airport,
4155,LFML,large_airport,Marseille Provence Airport,43.439271922,5.22142410278,74.0,EU,FR,FR-PAC,Marseille,yes,LFML,MRS,,,https://en.wikipedia.org/wiki/Marseille_Provence_Airport,
4156,LFMN,large_airport,Nice-Côte d'Azur Airport,43.6584014893,7.215869903560001,12.0,EU,FR,FR-PAC,Nice,yes,LFMN,NCE,,,https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport,
4157,LFMO,medium_airport,Orange-Caritat (BA 115) Air Base,44.14049911499024,4.866720199584961,197.0,EU,FR,FR-PAC,Orange/Caritat,no,LFMO,XOG,,,https://en.wikipedia.org/wiki/Orange-Caritat_Air_Base,
4158,LFMP,medium_airport,Perpignan-Rivesaltes (Llabanère) Airport,42.74039840698242,2.8706700801849365,144.0,EU,FR,FR-OCC,Perpignan/Rivesaltes,yes,LFMP,PGF,,,https://en.wikipedia.org/wiki/Perpignan_-_Rivesaltes_Airport,
4159,LFMQ,medium_airport,Le Castellet Airport,43.25249862670898,5.785190105438232,1391.0,EU,FR,FR-PAC,Le Castellet,no,LFMQ,CTT,,,,
28935,LFMR,small_airport,Barcelonnette - Saint-Pons Airport,44.387198,6.609186,3714.0,EU,FR,FR-PAC,Le Castellet,no,LFMR,BAE,,,https://en.wikipedia.org/wiki/Barcelonnette_%E2%80%93_Saint-Pons_Airport,
4161,LFMT,medium_airport,Montpellier-Méditerranée Airport,43.57619857788086,3.96301007270813,17.0,EU,FR,FR-OCC,Montpellier/Méditerranée,yes,LFMT,MPL,,,https://en.wikipedia.org/wiki/Montpellier_-_M%C3%A9diterran%C3%A9e_Airport,
4162,LFMU,medium_airport,Béziers-Vias Airport,43.32350158691406,3.353899955749512,56.0,EU,FR,FR-OCC,Béziers/Vias,yes,LFMU,BZR,,,https://en.wikipedia.org/wiki/B%C3%A9ziers-Agde-Vias_Airport,
4163,LFMV,medium_airport,Avignon-Caumont Airport,43.90729904174805,4.901830196380615,124.0,EU,FR,FR-PAC,Avignon/Caumont,yes,LFMV,AVN,,,https://en.wikipedia.org/wiki/Avignon_-_Caumont_Airport,
28938,LFNA,small_airport,Gap - Tallard Airfield,44.455002,6.03778,1986.0,EU,FR,FR-PAC,,no,LFNA,GAT,,,,
4166,LFNB,medium_airport,Mende-Brenoux Airfield,44.502102,3.53282,3362.0,EU,FR,FR-OCC,Mende/Brénoux,no,LFNB,MEN,,,,
28939,LFNC,small_airport,Mont-Dauphin - St-Crépin Airfield,44.701698,6.60028,2963.0,EU,FR,FR-PAC,,no,LFNC,SCP,,http://www.stcrepin-aero.com/,,
4169,LFOB,medium_airport,Paris Beauvais Tillé Airport,49.454399,2.11278,359.0,EU,FR,FR-HDF,Beauvais,yes,LFOB,BVA,,https://www.aeroportparisbeauvais.com/,https://en.wikipedia.org/wiki/Paris_Beauvais_Till%C3%A9_Airport,
4172,LFOE,medium_airport,Évreux-Fauville (BA 105) Air Base,49.02870178222656,1.219859957695007,464.0,EU,FR,FR-NOR,Évreux/Fauville,no,LFOE,EVX,,,,
4173,LFOH,medium_airport,Le Havre Octeville Airport,49.53390121459961,0.0880559980869293,313.0,EU,FR,FR-NOR,Le Havre/Octeville,yes,LFOH,LEH,,,https://en.wikipedia.org/wiki/Le_Havre_Octeville_Airport,
4176,LFOK,medium_airport,Châlons-Vatry Airport,48.773333,4.206111,587.0,EU,FR,FR-GES,Vatry,yes,LFOK,XCR,,,,
28964,LFOO,small_airport,Les Sables-d'Olonne Talmont Airport,46.476898193359375,-1.7227799892425537,105.0,EU,FR,FR-PDL,Les Sables-d'Olonne,no,LFOO,LSO,,,,Talmon-Saint-Hilaire
4177,LFOP,medium_airport,Rouen Airport,49.38420104980469,1.1748000383377075,512.0,EU,FR,FR-NOR,Rouen/Vallée de Seine,yes,LFOP,URO,,,https://en.wikipedia.org/wiki/Rouen_Airport,
4179,LFOT,medium_airport,Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,357.0,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),yes,LFOT,TUF,,http://www.tours.aeroport.fr/index_en.php,https://en.wikipedia.org/wiki/Tours_Loire_Valley_Airport,
4180,LFOU,medium_airport,Cholet Le Pontreau Airport,47.08209991455078,-0.8770639896392822,443.0,EU,FR,FR-PDL,Cholet/Le Pontreau,no,LFOU,CET,,,,
4181,LFOV,medium_airport,Laval-Entrammes Airport,48.03139877319336,-0.7429860234260559,330.0,EU,FR,FR-PDL,Laval/Entrammes,no,LFOV,LVA,,,,
4182,LFOZ,small_airport,Orléans – Saint-Denis-de-l'Hôtel Airport,47.8969,2.16333,396.0,EU,FR,FR-CVL,Orléans,no,LFOZ,ORE,,https://orleans.aeroport.fr/,https://en.wikipedia.org/wiki/Orl%C3%A9ans_%E2%80%93_Saint-Denis-de-l%27H%C3%B4tel_Airport,Aéroport du Loiret
4183,LFPB,medium_airport,Paris-Le Bourget Airport,48.96939849853516,2.441390037536621,218.0,EU,FR,FR-IDF,Paris,no,LFPB,LBG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Le_Bourget_Airport,PAR
4184,LFPC,medium_airport,Creil Air Base,49.25350189208984,2.5191400051116943,291.0,EU,FR,FR-HDF,Creil,no,LFPC,CSF,,,,BA 110
4185,LFPG,large_airport,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,yes,LFPG,CDG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport,"PAR, Aéroport Roissy-Charles de Gaulle, Roissy Airport"
30241,LFPI,heliport,Paris Issy-les-Moulineaux Heliport,48.83330154418945,2.272779941558838,112.0,EU,FR,FR-IDF,Issy-les-Moulineaux,no,LFPI,JDP,,,,
4188,LFPN,medium_airport,Toussus-le-Noble Airport,48.75189971923828,2.1061899662017822,538.0,EU,FR,FR-IDF,Toussus-le-Noble,no,LFPN,TNF,,,,
4189,LFPO,large_airport,Paris-Orly Airport,48.7233333,2.3794444,291.0,EU,FR,FR-IDF,Paris,yes,LFPO,ORY,,,https://en.wikipedia.org/wiki/Orly_Airport_(Paris),PAR
4190,LFPT,medium_airport,Aérodrome de Pontoise - Cormeilles en Vexin,49.096667,2.040833,325.0,EU,FR,FR-IDF,Cormeilles-en-Vexin,no,LFPT,POX,,,https://en.wikipedia.org/wiki/Pontoise_%E2%80%93_Cormeilles_Aerodrome,
4191,LFPV,medium_airport,Villacoublay-Vélizy (BA 107) Air Base,48.7741667,2.1916667,584.0,EU,FR,FR-IDF,Villacoublay/Vélizy,no,LFPV,VIY,,,https://en.wikipedia.org/wiki/V%C3%A9lizy_%E2%80%93_Villacoublay_Air_Base,
4197,LFQG,medium_airport,Nevers-Fourchambault Airport,47.00260162353516,3.1133298873901367,602.0,EU,FR,FR-BFC,Nevers/Fourchambault,no,LFQG,NVS,,,,
4199,LFQJ,medium_airport,Maubeuge-Élesmes Airport,50.31050109863281,4.033120155334473,452.0,EU,FR,FR-HDF,Maubeuge/Élesmes,no,LFQJ,XME,,,,
4202,LFQQ,medium_airport,Lille-Lesquin Airport,50.563332,3.086886,157.0,EU,FR,FR-HDF,Lille/Lesquin,yes,LFQQ,LIL,,,https://en.wikipedia.org/wiki/Lille_Lesquin_International_Airport,
4203,LFQT,medium_airport,Merville-Calonne Airport,50.61840057373047,2.642240047454834,61.0,EU,FR,FR-HDF,Merville/Calonne,no,LFQT,HZB,,,,
4204,LFQV,medium_airport,Charleville-Mézières Ardennes-Etienne Riché Airport,49.783901,4.64708,492.0,EU,FR,FR-GES,Charleville-Mézières,no,LFQV,XCZ,,,,
4206,LFRB,medium_airport,Brest Bretagne Airport,48.447898864746094,-4.418540000915527,325.0,EU,FR,FR-BRE,Brest/Guipavas,yes,LFRB,BES,,,https://en.wikipedia.org/wiki/Brest_Bretagne_Airport,
4207,LFRC,medium_airport,Cherbourg-Maupertus Airport,49.65010070800781,-1.4702800512313845,459.0,EU,FR,FR-NOR,Cherbourg/Maupertus,yes,LFRC,CER,,,https://en.wikipedia.org/wiki/Cherbourg_-_Maupertus_Airport,
4208,LFRD,medium_airport,Dinard-Pleurtuit-Saint-Malo Airport,48.58769989013672,-2.0799601078033447,219.0,EU,FR,FR-BRE,Dinard/Pleurtuit/Saint-Malo,yes,LFRD,DNR,,,https://en.wikipedia.org/wiki/Dinard_-_Pleurtuit_-_Saint-Malo_Airport,
4209,LFRE,medium_airport,La Baule-Escoublac Airport,47.289398193359375,-2.346390008926392,105.0,EU,FR,FR-PDL,La Baule-Escoublac,no,LFRE,LBY,,,,
4210,LFRF,medium_airport,Granville Airport,48.88309860229492,-1.564170002937317,45.0,EU,FR,FR-NOR,Granville,no,LFRF,GFR,,,,
4211,LFRG,medium_airport,Deauville-Saint-Gatien Airport,49.365299,0.154306,479.0,EU,FR,FR-NOR,Deauville,yes,LFRG,DOL,,,https://en.wikipedia.org/wiki/Deauville_-_Saint-Gatien_Airport,
4212,LFRH,medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47.76060104370117,-3.440000057220459,160.0,EU,FR,FR-BRE,Lorient/Lann/Bihoué,yes,LFRH,LRT,,,https://en.wikipedia.org/wiki/Lorient_South_Brittany_Airport,
4213,LFRI,medium_airport,La Roche-sur-Yon Airport,46.70190048217773,-1.3786300420761108,299.0,EU,FR,FR-PDL,La Roche-sur-Yon/Les Ajoncs,no,LFRI,EDM,,,,
4214,LFRJ,medium_airport,Landivisiau Air Base,48.53030014038086,-4.151639938354492,348.0,EU,FR,FR-BRE,Landivisiau,no,LFRJ,LDV,,,,
4215,LFRK,medium_airport,Caen-Carpiquet Airport,49.173301696777344,-0.449999988079071,256.0,EU,FR,FR-NOR,Caen/Carpiquet,yes,LFRK,CFR,,,https://en.wikipedia.org/wiki/Caen_-_Carpiquet_Airport,
4217,LFRM,medium_airport,Le Mans-Arnage Airport,47.94860076904297,0.2016669958829879,194.0,EU,FR,FR-PDL,Le Mans/Arnage,no,LFRM,LME,,,,
4218,LFRN,medium_airport,Rennes-Saint-Jacques Airport,48.0695,-1.73479,124.0,EU,FR,FR-BRE,Rennes/Saint-Jacques,yes,LFRN,RNS,,http://www.rennes.aeroport.fr/,https://en.wikipedia.org/wiki/Rennes_-_Saint-Jacques_Airport,
